video,frame,time_s,motion_time_s,position_raw,position_smooth,position_monotonic,height_m,visible_moving_markers
opening,49,1.6333333333333335,-1.4000000000000001,0.0010206841416330727,0.0011145439094335941,0.0011145439094335941,0.002340542209810548,2
opening,50,1.6666666666666667,-1.366666666666667,0.0012954132828505308,0.0012555068269458338,0.0012555068269458338,0.002636564336586251,2
opening,51,1.7000000000000002,-1.3333333333333335,0.0012699577986136296,0.0012699577986136296,0.0012699577986136296,0.002666911377088622,2
opening,52,1.7333333333333334,-1.3000000000000003,0.0012555068269458338,0.0012954132828505308,0.0012954132828505308,0.0027203678939861147,2
opening,53,1.7666666666666668,-1.2666666666666668,0.0016035825490185397,0.0014600445074118668,0.0014600445074118668,0.0030660934655649206,2
opening,54,1.8,-1.2333333333333336,0.0014600445074118668,0.0016035825490185397,0.0016035825490185397,0.0033675233529389336,2
opening,55,1.8333333333333335,-1.2000000000000002,0.0017250779857424501,0.0016904930063685046,0.0016904930063685046,0.00355003531337386,2
opening,56,1.8666666666666667,-1.166666666666667,0.0016904930063685046,0.0017250779857424501,0.0017250779857424501,0.0036226637700591453,2
opening,57,1.9000000000000001,-1.1333333333333335,0.002211861591948199,0.002211861591948199,0.002211861591948199,0.004644909343091219,2
opening,58,1.9333333333333333,-1.1000000000000003,0.0023809478750761305,0.0023809478750761305,0.0023809478750761305,0.004999990537659874,2
opening,59,1.9666666666666668,-1.0666666666666669,0.0027581230414757893,0.0023809478750761305,0.0023809478750761305,0.004999990537659874,2
opening,60,2.0,-1.0333333333333337,0.003596213793552825,0.0023809478750761305,0.0023809478750761305,0.004999990537659874,2
opening,61,2.0333333333333337,-1.0,0.0036076818744548433,0.0027581230414757893,0.0027581230414757893,0.0057920583870991575,2
opening,62,2.066666666666667,-0.9666666666666668,0.003859897221854104,0.0027581230414757893,0.0027581230414757893,0.0057920583870991575,2
opening,63,2.1,-0.9333333333333336,0.003963132440813854,0.003596213793552825,0.003596213793552825,0.0075520489664609326,2
opening,64,2.1333333333333333,-0.9000000000000004,0.004193577089777776,0.0036076818744548433,0.0036076818744548433,0.007576131936355171,2
opening,65,2.166666666666667,-0.8666666666666667,0.001394537129153824,0.0038534584529788425,0.0038534584529788425,0.00809226275125557,2
opening,66,2.2,-0.8333333333333335,0.0015243461380601104,0.003859897221854104,0.003859897221854104,0.008105784165893618,2
opening,67,2.2333333333333334,-0.8000000000000003,0.007351494462329225,0.003963132440813854,0.003963132440813854,0.008322578125709093,2
opening,68,2.2666666666666666,-0.766666666666667,0.002228645434874897,0.004193577089777776,0.004193577089777776,0.00880651188853333,2
opening,69,2.3000000000000003,-0.7333333333333334,0.0038534584529788425,0.006722467642454193,0.006722467642454193,0.014117182049153807,2
opening,70,2.3333333333333335,-0.7000000000000002,0.008723900797381095,0.0072924190067962125,0.0072924190067962125,0.015314079914272046,2
opening,71,2.3666666666666667,-0.666666666666667,0.006722467642454193,0.007351494462329225,0.007351494462329225,0.015438138370891374,2
opening,72,2.4000000000000004,-0.6333333333333333,0.0072924190067962125,0.007622256274006377,0.007622256274006377,0.01600673817541339,2
opening,73,2.4333333333333336,-0.6000000000000001,0.007622256274006377,0.008092919380462155,0.008092919380462155,0.016995130698970528,2
opening,74,2.466666666666667,-0.5666666666666669,0.008092919380462155,0.008723900797381095,0.008723900797381095,0.0183201916745003,2
opening,75,2.5,-0.5333333333333337,0.008814112838102895,0.008814112838102895,0.008814112838102895,0.01850963696001608,2
opening,76,2.5333333333333337,-0.5,0.009166398471820162,0.009166398471820162,0.009166398471820162,0.01924943679082234,2
opening,77,2.566666666666667,-0.4666666666666668,0.009501378268475556,0.009501378268475556,0.009501378268475556,0.019952894363798667,2
opening,78,2.6,-0.43333333333333357,0.01033596788061235,0.01033596788061235,0.01033596788061235,0.021705532549285936,2
opening,79,2.6333333333333333,-0.40000000000000036,0.0107127938882613,0.010677172544812798,0.010677172544812798,0.022422062344106874,2
opening,80,2.666666666666667,-0.3666666666666667,0.01372147978577825,0.0107127938882613,0.0107127938882613,0.02249686716534873,2
opening,81,2.7,-0.3333333333333335,0.010677172544812798,0.01372147978577825,0.01372147978577825,0.028815107550134327,2
opening,82,2.7333333333333334,-0.30000000000000027,0.014726537766204207,0.014726537766204207,0.014726537766204207,0.030925729309028836,2
opening,83,2.766666666666667,-0.2666666666666666,0.015184325248624935,0.015184325248624935,0.015184325248624935,0.031887083022112364,2
opening,84,2.8000000000000003,-0.2333333333333334,0.015626132436439802,0.015626132436439802,0.015626132436439802,0.03281487811652359,2
opening,85,2.8333333333333335,-0.20000000000000018,0.01616093329099651,0.01606779687259731,0.01606779687259731,0.03374237343245435,2
opening,86,2.8666666666666667,-0.16666666666666696,0.016713378268439157,0.01616093329099651,0.01616093329099651,0.03393795991109267,2
opening,87,2.9000000000000004,-0.1333333333333333,0.017547937801033038,0.016713378268439157,0.016713378268439157,0.03509809436372223,2
opening,88,2.9333333333333336,-0.10000000000000009,0.01802185644217385,0.017547937801033038,0.017547937801033038,0.03685066938216938,2
opening,89,2.966666666666667,-0.06666666666666687,0.018746455913407067,0.01802185644217385,0.01802185644217385,0.03784589852856508,2
opening,90,3.0,-0.03333333333333366,0.01606779687259731,0.018746455913407067,0.018746455913407067,0.03936755741815484,2
opening,91,3.0333333333333337,0.0,0.020187947325208545,0.020187947325208545,0.020187947325208545,0.042394689382937945,2
opening,92,3.066666666666667,0.033333333333333215,0.02102027452029727,0.020765717391996244,0.020765717391996244,0.04360800652319211,2
opening,93,3.1,0.06666666666666643,0.02164122229629904,0.02102027452029727,0.02102027452029727,0.044142576492624264,2
opening,94,3.1333333333333337,0.10000000000000009,0.022674354767282093,0.02164122229629904,0.02164122229629904,0.04544656682222798,2
opening,95,3.166666666666667,0.1333333333333333,0.020765717391996244,0.022674354767282093,0.022674354767282093,0.047616145011292396,2
opening,96,3.2,0.16666666666666652,0.023071800860351502,0.023071800860351502,0.023071800860351502,0.048450781806738154,2
opening,97,3.2333333333333334,0.19999999999999973,0.02596407251408276,0.024014786279774936,0.024014786279774936,0.050431051187527366,2
opening,98,3.266666666666667,0.2333333333333334,0.024014786279774936,0.02596407251408276,0.02596407251408276,0.0545245522795738,2
opening,99,3.3000000000000003,0.2666666666666666,0.026850735438171815,0.026850735438171815,0.026850735438171815,0.05638654442016081,2
opening,100,3.3333333333333335,0.2999999999999998,0.029806999659461896,0.028362903688554632,0.028362903688554632,0.05956209774596473,2
opening,101,3.3666666666666667,0.33333333333333304,0.031441095392827384,0.029291712104077883,0.029291712104077883,0.061512595418563555,2
opening,102,3.3833333333333337,0.3500000000000001,0.028362903688554632,0.029806999659461896,0.029806999659461896,0.06259469928486998,2
opening,103,3.4000000000000004,0.3666666666666667,0.029291712104077883,0.03010163983962648,0.03010163983962648,0.0632134436632156,2
opening,104,3.416666666666667,0.3833333333333333,0.03010163983962648,0.03087892170258558,0.03087892170258558,0.06484573557542972,2
opening,105,3.4333333333333336,0.3999999999999999,0.03087892170258558,0.031441095392827384,0.031441095392827384,0.0660263003249375,2
opening,106,3.45,0.4166666666666665,0.03518378985013516,0.034033206513541636,0.034033206513541636,0.07146973367843744,2
opening,107,3.466666666666667,0.4333333333333331,0.03594006352623526,0.03518378985013516,0.03518378985013516,0.07388595868528383,2
opening,108,3.4833333333333334,0.44999999999999973,0.034033206513541636,0.0354776989925516,0.0354776989925516,0.07450316788435836,2
opening,109,3.5000000000000004,0.4666666666666668,0.0361659267935785,0.03594006352623526,0.03594006352623526,0.07547413340509404,2
opening,110,3.516666666666667,0.4833333333333334,0.0354776989925516,0.0361659267935785,0.0361659267935785,0.07594844626651485,2
opening,111,3.5333333333333337,0.5,0.03985892614596058,0.03929907071083458,0.03929907071083458,0.08252804849275261,2
opening,112,3.5500000000000003,0.5166666666666666,0.040947728100488995,0.03985892614596058,0.03985892614596058,0.08370374490651722,2
opening,113,3.566666666666667,0.5333333333333332,0.041879707612373224,0.040947728100488995,0.040947728100488995,0.08599022901102689,2
opening,114,3.5833333333333335,0.5499999999999998,0.03929907071083458,0.04155905520475779,0.04155905520475779,0.08727401592999137,2
opening,115,3.6,0.5666666666666664,0.0437240120160894,0.041879707612373224,0.041879707612373224,0.08794738598598377,2
opening,116,3.6166666666666667,0.583333333333333,0.04155905520475779,0.0437240120160894,0.0437240120160894,0.09182042523378775,2
opening,117,3.6333333333333337,0.6000000000000001,0.046004977474145406,0.04428676747395621,0.04428676747395621,0.09300221169530805,2
opening,118,3.6500000000000004,0.6166666666666667,0.04702519606510801,0.046004977474145406,0.046004977474145406,0.09661045269570535,2
opening,119,3.666666666666667,0.6333333333333333,0.04428676747395621,0.04702519606510801,0.04702519606510801,0.09875291173672682,2
opening,120,3.6833333333333336,0.6499999999999999,0.048913106219897313,0.04769702457652222,0.04769702457652222,0.10016375161069667,2
opening,121,3.7,0.6666666666666665,0.048317732631345076,0.048317732631345076,0.048317732631345076,0.10146723852582466,2
opening,122,3.716666666666667,0.6833333333333331,0.04769702457652222,0.048913106219897313,0.048913106219897313,0.10271752306178436,2
opening,123,3.7333333333333334,0.6999999999999997,0.05221275668744932,0.05177187261784934,0.05177187261784934,0.10872093249748362,2
opening,124,3.7500000000000004,0.7166666666666668,0.05177187261784934,0.05221275668744932,0.05221275668744932,0.10964678904364357,2
opening,125,3.766666666666667,0.7333333333333334,0.0528812781669766,0.0528812781669766,0.0528812781669766,0.11105068415065088,2
opening,126,3.7833333333333337,0.75,0.05551820653995401,0.05551820653995401,0.05551820653995401,0.11658823373390344,2
opening,127,3.8000000000000003,0.7666666666666666,0.05689351163774724,0.05689351163774724,0.05689351163774724,0.1194763744392692,2
opening,128,3.816666666666667,0.7833333333333332,0.057893467495289716,0.05717639430567002,0.05717639430567002,0.12007042804190705,2
opening,129,3.8333333333333335,0.7999999999999998,0.05717639430567002,0.057893467495289716,0.057893467495289716,0.12157628174010841,2
opening,130,3.85,0.8166666666666664,0.06017481778585072,0.05929144551270908,0.05929144551270908,0.12451203557668908,2
opening,131,3.8666666666666667,0.833333333333333,0.06163022519806731,0.06017481778585072,0.06017481778585072,0.12636711735028652,2
opening,132,3.8833333333333337,0.8500000000000001,0.05929144551270908,0.06163022519806731,0.06163022519806731,0.12942347291594136,2
opening,133,3.9000000000000004,0.8666666666666667,0.06382300337002908,0.06382300337002908,0.06382300337002908,0.13402830707706107,2
opening,134,3.916666666666667,0.8833333333333333,0.06529429813358165,0.06529429813358165,0.06529429813358165,0.13711802608052145,2
opening,135,3.9333333333333336,0.8999999999999999,0.06637169109040128,0.06621417078748393,0.06621417078748393,0.13904975865371624,2
opening,136,3.95,0.9166666666666665,0.06621417078748393,0.06637169109040128,0.06637169109040128,0.1393805512898427,2
opening,137,3.966666666666667,0.9333333333333331,0.06895285152261567,0.06895285152261567,0.06895285152261567,0.1448009881974929,2
opening,138,3.9833333333333334,0.9499999999999997,0.07042663454158815,0.07042663454158815,0.07042663454158815,0.14789593253733513,2
opening,139,4.0,0.9666666666666663,0.07182160758487105,0.07182160758487105,0.07182160758487105,0.1508253759282292,2
opening,140,4.016666666666667,0.983333333333333,0.07338240161045886,0.07338240161045886,0.07338240161045886,0.15410304338196362,2
opening,141,4.033333333333333,0.9999999999999996,0.07486749987399301,0.07477873823683884,0.07477873823683884,0.15703535029736157,2
opening,142,4.05,1.0166666666666662,0.07477873823683884,0.07486749987399301,0.07486749987399301,0.15722174973538533,2
opening,143,4.066666666666667,1.0333333333333337,0.07749071837950436,0.07683954080496169,0.07683954080496169,0.16136303569041957,2
opening,144,4.083333333333334,1.0500000000000003,0.0788635485140459,0.07749071837950436,0.07749071837950436,0.16273050859695917,2
opening,145,4.1000000000000005,1.0666666666666669,0.07683954080496169,0.07810176410275946,0.07810176410275946,0.16401370461579487,2
opening,146,4.116666666666667,1.0833333333333335,0.07810176410275946,0.0788635485140459,0.0788635485140459,0.1656134518794964,2
opening,147,4.133333333333334,1.1,0.08297683191755836,0.0828530104282969,0.0828530104282969,0.1739913218994235,2
opening,148,4.15,1.1166666666666667,0.0828530104282969,0.08297683191755836,0.08297683191755836,0.17425134702687256,2
opening,149,4.166666666666667,1.1333333333333333,0.08462520395689047,0.08462520395689047,0.08462520395689047,0.17771292830947,2
opening,150,4.183333333333334,1.15,0.08702886240327401,0.08702886240327401,0.08702886240327401,0.18276061104687544,2
opening,151,4.2,1.1666666666666665,0.08849433338395474,0.08849433338395474,0.08849433338395474,0.18583810010630494,2
opening,152,4.216666666666667,1.1833333333333331,0.09006360223352909,0.09006360223352909,0.09006360223352909,0.1891335646904111,2
opening,153,4.233333333333333,1.1999999999999997,0.0912351283019767,0.0912351283019767,0.0912351283019767,0.1915937694341511,2
opening,154,4.25,1.2166666666666663,0.09288177332533176,0.09228314191961837,0.09228314191961837,0.19379459803119858,2
opening,155,4.266666666666667,1.233333333333333,0.09288177970693666,0.09288177332533176,0.09288177332533176,0.1950517239831967,2
opening,156,4.283333333333333,1.2499999999999996,0.09228314191961837,0.09288177970693666,0.09288177970693666,0.195051737384567,2
opening,157,4.300000000000001,1.266666666666667,0.09554129412844352,0.09519624556274472,0.09519624556274472,0.19991211568176392,2
opening,158,4.316666666666667,1.2833333333333337,0.09519624556274472,0.09554129412844352,0.09554129412844352,0.2006367176697314,2
opening,159,4.333333333333334,1.3000000000000003,0.09985553160802482,0.09985553160802482,0.09985553160802482,0.20969661637685214,2
opening,160,4.3500000000000005,1.3166666666666669,0.10052350517644032,0.10052350517644032,0.10052350517644032,0.2110993608705247,2
opening,161,4.366666666666667,1.3333333333333335,0.10287612211351521,0.10287612211351521,0.10287612211351521,0.21603985643838194,2
opening,162,4.383333333333334,1.35,0.10445396746109187,0.10445396746109187,0.10445396746109187,0.21935333166829293,2
opening,163,4.4,1.3666666666666667,0.10493439425163328,0.10493439425163328,0.10493439425163328,0.2203622279284299,2
opening,164,4.416666666666667,1.3833333333333333,0.1062302341494592,0.10516206661492153,0.10516206661492153,0.22084033989133522,2
opening,165,4.433333333333334,1.4,0.10516206661492153,0.1062302341494592,0.1062302341494592,0.22308349171386432,2
opening,166,4.45,1.4166666666666665,0.10668055279561034,0.10668055279561034,0.10668055279561034,0.22402916087078173,2
opening,167,4.466666666666667,1.4333333333333331,0.11068702210409473,0.11068702210409473,0.11068702210409473,0.23244274641859894,2
opening,168,4.483333333333333,1.4499999999999997,0.11235682730051935,0.11176096723077125,0.11176096723077125,0.23469803118461963,2
opening,169,4.5,1.4666666666666663,0.11176096723077125,0.11235682730051935,0.11235682730051935,0.23594933733109064,2
opening,170,4.516666666666667,1.483333333333333,0.11608761079228735,0.11458529361387286,0.11458529361387286,0.24062911658913302,2
opening,171,4.533333333333333,1.4999999999999996,0.11458529361387286,0.11608761079228735,0.11608761079228735,0.24378398266380347,2
opening,172,4.550000000000001,1.516666666666667,0.11777559077208206,0.11777559077208206,0.11777559077208206,0.24732874062137233,2
opening,173,4.566666666666667,1.5333333333333337,0.1194149459263378,0.1194149459263378,0.1194149459263378,0.2507713864453094,2
opening,174,4.583333333333334,1.5500000000000003,0.12195111938080347,0.12195111938080347,0.12195111938080347,0.2560973506996873,2
opening,175,4.6000000000000005,1.5666666666666669,0.12343336368615779,0.12343336368615779,0.12343336368615779,0.25921006374093136,2
opening,176,4.616666666666667,1.5833333333333335,0.12495974441856948,0.12495974441856948,0.12495974441856948,0.2624154632789959,2
opening,177,4.633333333333334,1.6,0.12616859548095768,0.12616859548095768,0.12616859548095768,0.26495405051001114,2
opening,178,4.65,1.6166666666666667,0.12763479222000634,0.12763479222000634,0.12763479222000634,0.26803306366201335,2
opening,179,4.666666666666667,1.6333333333333333,0.1292126442365576,0.1292126442365576,0.1292126442365576,0.27134655289677095,2
opening,180,4.683333333333334,1.65,0.1293996756304336,0.1293996756304336,0.1293996756304336,0.2717393188239106,2
opening,181,4.7,1.6666666666666665,0.13238507954736448,0.13186477491652232,0.13186477491652232,0.2769160273246969,2
opening,182,4.716666666666667,1.6833333333333331,0.13406523966749978,0.13238507954736448,0.13238507954736448,0.2780086670494654,2
opening,183,4.733333333333333,1.6999999999999997,0.13186477491652232,0.13359407687342095,0.13359407687342095,0.280547561434184,2
opening,184,4.75,1.7166666666666663,0.13359407687342095,0.13406523966749978,0.13406523966749978,0.2815370033017496,2
opening,185,4.766666666666667,1.733333333333333,0.13856135558661928,0.1366444813213334,0.1366444813213334,0.28695341077480013,2
opening,186,4.783333333333333,1.7499999999999996,0.1366444813213334,0.13856135558661928,0.13856135558661928,0.2909788467319005,2
opening,187,4.800000000000001,1.766666666666667,0.1412609606439095,0.14085213495997595,0.14085213495997595,0.2957894834159495,2
opening,188,4.816666666666667,1.7833333333333337,0.14302906417600536,0.1412609606439095,0.1412609606439095,0.29664801735220997,2
opening,189,4.833333333333334,1.8000000000000003,0.14085213495997595,0.14230051174437547,0.14230051174437547,0.2988310746631885,2
opening,190,4.8500000000000005,1.8166666666666669,0.14230051174437547,0.14302906417600536,0.14302906417600536,0.3003610347696113,2
opening,191,4.866666666666667,1.8333333333333335,0.14750640170681362,0.1459554991084605,0.1459554991084605,0.30650654812776706,2
opening,192,4.883333333333334,1.85,0.1459554991084605,0.14750640170681362,0.14750640170681362,0.30976344358430863,2
opening,193,4.9,1.8666666666666667,0.1505831102721391,0.1505831102721391,0.1505831102721391,0.31622453157149216,2
opening,194,4.916666666666667,1.8833333333333333,0.15146962941600284,0.15146962941600284,0.15146962941600284,0.31808622177360596,2
opening,195,4.933333333333334,1.9,0.15256838177778886,0.15256838177778886,0.15256838177778886,0.3203936017333566,2
opening,196,4.95,1.9166666666666665,0.15347263801573346,0.152876520917113,0.152876520917113,0.3210406939259373,2
opening,197,4.966666666666667,1.9333333333333331,0.152876520917113,0.15347263801573346,0.15347263801573346,0.3222925398330403,2
opening,198,4.983333333333333,1.9499999999999997,0.15794375885464756,0.15794375885464756,0.15794375885464756,0.3316818935947599,2
opening,199,5.0,1.9666666666666663,0.15929705487100354,0.15929705487100354,0.15929705487100354,0.33452381522910746,2
opening,200,5.016666666666667,1.983333333333333,0.15988523025693369,0.15988523025693369,0.15988523025693369,0.33575898353956074,2
opening,201,5.033333333333333,1.9999999999999996,0.16159468815096234,0.16012068144787323,0.16012068144787323,0.3362534310405338,2
opening,202,5.050000000000001,2.016666666666667,0.16012068144787323,0.16159468815096234,0.16159468815096234,0.3393488451170209,2
opening,203,5.066666666666667,2.0333333333333337,0.16536242649142235,0.1649217176900733,0.1649217176900733,0.34633560714915396,2
opening,204,5.083333333333334,2.0500000000000003,0.16592531941443997,0.16536242649142235,0.16536242649142235,0.347261095631987,2
opening,205,5.1000000000000005,2.066666666666667,0.1649217176900733,0.16592531941443997,0.16592531941443997,0.34844317077032394,2
opening,206,5.116666666666667,2.0833333333333335,0.1696135630180795,0.1696135630180795,0.1696135630180795,0.35618848233796696,2
opening,207,5.133333333333334,2.1,0.17007368568861925,0.17007368568861925,0.17007368568861925,0.3571547399461004,2
opening,208,5.15,2.1166666666666667,0.17298184893382074,0.17298184893382074,0.17298184893382074,0.36326188276102356,2
opening,209,5.166666666666667,2.1333333333333333,0.1743569727672924,0.17374969590233647,0.17374969590233647,0.3648743613949066,2
opening,210,5.183333333333334,2.15,0.17374969590233647,0.1743569727672924,0.1743569727672924,0.36614964281131407,2
opening,211,5.2,2.1666666666666665,0.17521608968525107,0.17521608968525107,0.17521608968525107,0.36795378833902725,2
opening,212,5.216666666666667,2.183333333333333,0.17771635153936483,0.1762149747201071,0.1762149747201071,0.37005144691222497,2
opening,213,5.233333333333333,2.1999999999999997,0.1762149747201071,0.17771635153936483,0.17771635153936483,0.37320433823266613,2
opening,214,5.25,2.2166666666666663,0.17805124148266,0.17805124148266,0.17805124148266,0.373907607113586,2
opening,215,5.266666666666667,2.233333333333333,0.17935617623468836,0.17935617623468836,0.17935617623468836,0.37664797009284556,2
opening,216,5.283333333333334,2.2500000000000004,0.18337086736350502,0.18337086736350502,0.18337086736350502,0.3850788214633606,2
opening,217,5.300000000000001,2.266666666666667,0.18607800019568682,0.18552692722897302,0.18552692722897302,0.38960654718084337,2
opening,218,5.316666666666667,2.2833333333333337,0.18552692722897302,0.18607800019568682,0.18607800019568682,0.39076380041094233,2
opening,219,5.333333333333334,2.3000000000000003,0.1869631066718777,0.1869631066718777,0.1869631066718777,0.3926225240109432,2
opening,220,5.3500000000000005,2.316666666666667,0.18858341918969407,0.18858341918969407,0.18858341918969407,0.39602518029835754,2
opening,221,5.366666666666667,2.3333333333333335,0.19001127145667576,0.19001127145667576,0.19001127145667576,0.3990236700590191,2
opening,222,5.383333333333334,2.35,0.1913038126839337,0.1913038126839337,0.1913038126839337,0.4017380066362608,2
opening,223,5.4,2.3666666666666667,0.19301280981917643,0.19301280981917643,0.19301280981917643,0.4053269006202705,2
opening,224,5.416666666666667,2.3833333333333333,0.19422601615241547,0.19422601615241547,0.19422601615241547,0.4078746339200725,2
opening,225,5.433333333333334,2.4,0.19580485526463604,0.19580485526463604,0.19580485526463604,0.4111901960557357,2
opening,226,5.45,2.4166666666666665,0.19737753919488238,0.19737753919488238,0.19737753919488238,0.414492832309253,2
opening,227,5.466666666666667,2.433333333333333,0.19897652770644284,0.19897652770644284,0.19897652770644284,0.41785070818353,2
opening,228,5.483333333333333,2.4499999999999997,0.20040211925074164,0.20040211925074164,0.20040211925074164,0.42084445042655744,2
